a6ffa7de-7ce6-4bb0-a388-ce0cf56f8bac,1.0,0.0,0.0,0.0
1ef0b163-db58-4365-bcd2-a67f04c71b5b,1.0,0.0,0.0,0.0
64326747-5e2a-4310-8f3f-18fa80511b5b,1.0,0.0,0.0,0.0
599836e4-7ef1-4ef0-a8a5-c44fb99873ef,1.0,0.0,0.0,0.0
3e407723-0eab-4333-90f3-4e05af9c5c3b,1.0,0.0,0.0,0.0
dc6f2075-9274-4d97-a15f-cb1a40fea630,1.0,0.0,0.0,0.0
3f4479cd-2d04-4550-afec-c626b12e28cb,1.0,0.0,0.0,0.0
c3fde1a3-dc64-48c3-84b4-743717495245,1.0,0.0,0.0,0.0
2fd4b698-81ef-4454-b58f-e2f4912520c3,1.0,0.0,0.0,0.0
67285fc4-df90-4fad-9d5a-1ad222ac3ca1,1.0,0.0,0.0,0.0
8b747541-d628-4056-af28-5e2c1bf9396c,1.0,0.0,0.0,0.0
b503cfaf-e6b7-45aa-881c-f14ec195dc37,1.0,0.0,0.0,0.0
17bdbd70-4db8-4efc-8709-611fa4d035e9,1.0,0.0,0.0,0.0
8f5b487a-9c1c-4d3c-a0c0-d0e96f46c9bc,1.0,0.0,0.0,0.0
faadd03b-8f64-4db0-b1f2-4037c8cc460a,1.0,0.0,0.0,0.0
97b10417-55a8-4f45-992a-ca885f9fef3b,1.0,0.0,0.0,0.0
8ef52263-9dbc-4c96-ad19-d27d8d0050eb,1.0,0.0,0.0,0.0
fd44f23c-1439-44cf-bdc3-8df9fc890a73,1.0,0.0,0.0,0.0
45b22c9a-42cf-4952-accc-d0f196b6b433,1.0,0.0,0.0,0.0
7d4c49a3-acb1-479d-b24c-f857b65404e0,1.0,0.0,0.0,0.0
ec17dc99-2c8a-4bf5-ae25-084b3c7993eb,1.0,0.0,0.0,0.0
3469a92a-e02a-4c71-94b0-6fed73df4f56,1.0,0.0,0.0,0.0
7d301fb8-fb9a-4a22-b775-ac429d7b6282,1.0,0.0,0.0,0.0
89ff5694-4283-4686-bc1e-139d2418f5c0,1.0,0.0,0.0,0.0
022282bd-f0dc-40ad-86e5-babedd340e30,1.0,0.0,0.0,0.0
b0a750e7-bdb0-4e99-a751-472f6149d80d,1.0,0.0,0.0,0.0
257d0a4e-4c0b-4222-ad84-1248d9c07813,1.0,0.0,0.0,0.0
d471b696-0da3-4e8b-92bd-b26ec32029fb,1.0,0.0,0.0,0.0
7a2b4030-825e-4865-8c93-ccd1efedbc0d,1.0,0.0,0.0,0.0
0b54684a-aa4d-4ca9-9fd1-e69d21718f36,1.0,0.0,0.0,0.0
0ef7e109-5b18-4432-b282-60b732b89df9,1.0,0.0,0.0,0.0
e222afc0-7a01-4e5b-b3bb-0bbcd539532e,1.0,0.0,0.0,0.0
398a99d6-acbb-4d17-bb3f-8f5d94a42f55,1.0,0.0,0.0,0.0
1c1f67ca-c92c-485f-84d4-aed644775ec0,1.0,0.0,0.0,0.0
8e6a3fe9-1047-4d17-8aeb-350cdeb95c60,1.0,0.0,0.0,0.0
c440d59e-6f84-44dd-bbc3-ca107ab3ef2a,1.0,0.0,0.0,0.0
5c0200c7-85cc-4244-9831-0f316bcf0abb,1.0,0.0,0.0,0.0
81504c35-5ef2-47ed-96f4-41f59f14a695,1.0,0.0,0.0,0.0
5322b296-0895-46a9-afc9-6e1bce929694,1.0,0.0,0.0,0.0
eaca040a-4966-4a18-b09e-a9bae78a5948,1.0,0.0,0.0,0.0
fcc61707-2a19-454f-8e20-ff10555af7de,1.0,0.0,0.0,0.0
d0e28765-e14e-4779-bf96-2eb7f6191d30,1.0,0.0,0.0,0.0
b719414d-b167-4d8c-96d8-14e193148371,1.0,0.0,0.0,0.0
91e8c60d-50ac-4fc1-8907-76cfc16a9b16,1.0,0.0,0.0,0.0
83a56091-6961-4960-ae9d-8a61fe2e87da,1.0,0.0,0.0,0.0
bf51f88f-29a1-4b84-b4e7-1989c5eb20f9,1.0,0.0,0.0,0.0
49b7b7f8-c07c-4dca-8128-61f62ea2a237,1.0,0.0,0.0,0.0
86712fd7-83e7-4b0b-b8f2-b4164fe06e26,1.0,0.0,0.0,0.0
7d53e2e1-cdbc-421d-a599-87e72097f7af,1.0,0.0,0.0,0.0
6a4257b8-df52-4c5e-8632-1eba7c2299dd,1.0,0.0,0.0,0.0
98d2b5d5-a707-4567-b072-dc5beef97bcd,1.0,0.0,0.0,0.0
a8650fc6-4bfe-44de-918b-37412da01284,1.0,0.0,0.0,0.0
57039952-ade2-4020-b89c-38d7a050650e,1.0,0.0,0.0,0.0
cab1b9c5-e8dd-479b-ad98-0f53ff7089d5,1.0,0.0,0.0,0.0
b301c884-863c-485e-8974-95a87dd96b04,1.0,0.0,0.0,0.0
a657184a-96c2-4417-9da5-8e6abf8ed695,1.0,0.0,0.0,0.0
5ae610d7-5e6d-4d18-a129-6ec51d16d07f,1.0,0.0,0.0,0.0
5705ca9b-d6f1-4641-924b-d2c72f92e0d6,1.0,0.0,0.0,0.0
ba03b377-3eca-4d79-907d-dac326068057,1.0,0.0,0.0,0.0
d1a7a0a5-acd2-4c28-9df6-aa1c947de867,1.0,0.0,0.0,0.0
f54566c3-c433-4c02-976f-0097124966f2,1.0,0.0,0.0,0.0
0bffc53f-783a-4ffe-89b2-ad6a66e7e028,1.0,0.0,0.0,0.0
c2399121-f0ae-47a3-b1c3-60b9e03183ae,1.0,0.0,0.0,0.0
06880624-c3ab-4327-a23a-99c61a099f06,1.0,0.0,0.0,0.0
a3a0043c-89e4-4d67-81d7-e1bfe62cad07,1.0,0.0,0.0,0.0
ed2cf9e1-64c4-4901-8d5e-016fc07960f7,1.0,0.0,0.0,0.0
a9d3800d-cfc0-4aeb-8fd3-751293e511f1,1.0,0.0,0.0,0.0
98628e2a-4c57-418e-b25d-e9fd131a5b3e,1.0,0.0,0.0,0.0
3581a5e3-32f0-4088-93d9-a92d7b6ae22d,1.0,0.0,0.0,0.0
78a0532c-25a8-4c39-8f49-7b174414dd85,1.0,0.0,0.0,0.0
855ea749-22e0-4950-9102-2b957bcae744,1.0,0.0,0.0,0.0
58840264-3a7f-4b14-9812-8398ee924d5b,1.0,0.0,0.0,0.0
eb88325e-f238-4439-9107-68f1d5694d82,1.0,0.0,0.0,0.0
3da3e0df-7626-40df-8041-b64102076be0,1.0,0.0,0.0,0.0
54bbbb9c-33aa-4a1b-92cb-7d62894b5b13,1.0,0.0,0.0,0.0
61dea2af-b773-4b86-bd4d-7ed051e0ffc3,1.0,0.0,0.0,0.0
2ad355e9-3110-41a9-8882-e4389e34e830,1.0,0.0,0.0,0.0
3e0cdc7e-c216-4061-99ba-214f66365d85,1.0,0.0,0.0,0.0
fec699e3-1a70-4df0-8d89-672e363ce0da,1.0,0.0,0.0,0.0
12126804-51b3-4a45-ab9c-e5d484ecbfff,1.0,0.0,0.0,0.0
0570bab8-353c-4f11-af5e-36cd677fc4c9,1.0,0.0,0.0,0.0
d30f7199-2c99-4c3f-bbb6-41fead3e4e62,1.0,0.0,0.0,0.0
6d639c8e-aec1-4f79-9de2-0a963c0ac36c,1.0,0.0,0.0,0.0
8e630775-621a-4268-a966-73289df0b50c,1.0,0.0,0.0,0.0
c3235b76-e12f-44d6-a45f-8966a857b106,1.0,0.0,0.0,0.0
f12f7b5c-6951-4973-a17d-8aadec7cd25a,1.0,0.0,0.0,0.0
ffde6fe2-5a13-4627-a872-e7072782ae3f,1.0,0.0,0.0,0.0
712ae8e0-735d-4513-8642-53b008e95c8a,1.0,0.0,0.0,0.0
91e2242e-f895-41b3-9c97-2d4686a06cf1,1.0,0.0,0.0,0.0
376a95c1-3117-47c0-af2a-efe6d538539e,1.0,0.0,0.0,0.0
1206445c-49cc-4629-b8c4-5507de4625e5,1.0,0.0,0.0,0.0
f1159692-922f-4581-87ff-69d736847d75,1.0,0.0,0.0,0.0
b6544177-4a75-41e1-8e97-712549acf248,1.0,0.0,0.0,0.0
d0fa7677-235a-4399-9761-87d868d8f615,1.0,0.0,0.0,0.0
40ab098c-72fa-46ea-9714-168878494015,1.0,0.0,0.0,0.0
94f68698-b1c4-4c29-802f-5ce2d28451b7,1.0,0.0,0.0,0.0
fc0ae114-1190-42f5-acfe-e193d0542513,1.0,0.0,0.0,0.0
c3b4d42a-0a56-4858-827d-3d14d2257df2,1.0,0.0,0.0,0.0
f2549056-0e1a-40c4-a0e3-9b5022c9c07a,1.0,0.0,0.0,0.0
7d6a48e1-4268-4daa-96ca-16d269e89295,1.0,0.0,0.0,0.0
de8e2c7c-6235-4cb3-8eec-851a7be0e079,1.0,0.0,0.0,0.0
4c441f98-286e-44f8-b7c5-2f68adfd7459,1.0,0.0,0.0,0.0
a68c2b2e-1be5-48a3-af22-f6f555bd3b5e,1.0,0.0,0.0,0.0
